Graph profile, Command, UriPath
v1.0-beta, Update-MgBetaBookingBusinessCustomQuestion, /bookingBusinesses/{bookingBusiness-id}/customQuestions/{bookingCustomQuestion-id}
v1.0-beta, Update-MgBetaBookingBusinessService, /bookingBusinesses/{bookingBusiness-id}/services/{bookingService-id}
v1.0-beta, Update-MgBetaBookingBusinessStaffMember, /bookingBusinesses/{bookingBusiness-id}/staffMembers/{bookingStaffMember-id}
v1.0-beta, Update-MgBetaBookingCurrency, /bookingCurrencies/{bookingCurrency-id}
v1.0-beta, Update-MgBetaBusinessScenario, /solutions/businessScenarios/{businessScenario-id}
v1.0-beta, Update-MgBetaBusinessScenarioPlanner, /solutions/businessScenarios/{businessScenario-id}/planner
v1.0-beta, Update-MgBetaBusinessScenarioPlannerPlanConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration
v1.0-beta, Update-MgBetaBusinessScenarioPlannerPlanConfigurationLocalization, /solutions/businessScenarios/{businessScenario-id}/planner/planConfiguration/localizations/{plannerPlanConfigurationLocalization-id}
v1.0-beta, Update-MgBetaBusinessScenarioPlannerTask, /solutions/businessScenarios/{businessScenario-id}/planner/tasks/{businessScenarioTask-id}
v1.0-beta, Update-MgBetaBusinessScenarioPlannerTaskConfiguration, /solutions/businessScenarios/{businessScenario-id}/planner/taskConfiguration
