Graph profile, Command, UriPath
v1.0-beta, Remove-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions/{extension-id}
v1.0-beta, Remove-MgUserEventMultiValueExtendedProperty, /users/{user-id}/events/{event-id}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Remove-MgUserEventSingleValueExtendedProperty, /users/{user-id}/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgGroupCalendarMultiValueExtendedProperty, /groups/{group-id}/calendar/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions/{calendarPermission-id}
v1.0-beta, Update-MgGroupCalendarSingleValueExtendedProperty, /groups/{group-id}/calendar/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgGroupEvent, /groups/{group-id}/events/{event-id}
v1.0-beta, Update-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions/{extension-id}
v1.0-beta, Update-MgGroupEventMultiValueExtendedProperty, /groups/{group-id}/events/{event-id}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgGroupEventSingleValueExtendedProperty, /groups/{group-id}/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgUserCalendar, /users/{user-id}/calendars/{calendar-id}
v1.0-beta, Update-MgUserCalendarGroup, /users/{user-id}/calendarGroups/{calendarGroup-id}
v1.0-beta, Update-MgUserCalendarMultiValueExtendedProperty, /users/{user-id}/calendar/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions/{calendarPermission-id}
v1.0-beta, Update-MgUserCalendarSingleValueExtendedProperty, /users/{user-id}/calendar/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgUserEvent, /users/{user-id}/events/{event-id}
v1.0-beta, Update-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions/{extension-id}
v1.0-beta, Update-MgUserEventMultiValueExtendedProperty, /users/{user-id}/events/{event-id}/multiValueExtendedProperties/{multiValueLegacyExtendedProperty-id}
v1.0-beta, Update-MgUserEventSingleValueExtendedProperty, /users/{user-id}/events/{event-id}/singleValueExtendedProperties/{singleValueLegacyExtendedProperty-id}
v1.0, Get-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions
v1.0, Get-MgGroupCalendarView, /groups/{group-id}/calendar/calendarView
v1.0, Get-MgGroupEvent, /groups/{group-id}/events
v1.0, Get-MgGroupEventAttachment, /groups/{group-id}/events/{event-id}/attachments
v1.0, Get-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions
v1.0, Get-MgGroupEventInstance, /groups/{group-id}/events/{event-id}/instances
v1.0, Get-MgUserCalendar, /users/{user-id}/calendars
v1.0, Get-MgUserCalendarEvent, /users/{user-id}/calendars/{calendar-id}/events
v1.0, Get-MgUserCalendarGroup, /users/{user-id}/calendarGroups
v1.0, Get-MgUserCalendarGroupCalendar, /users/{user-id}/calendarGroups/{calendarGroup-id}/calendars
v1.0, Get-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions
v1.0, Get-MgUserCalendarView, /users/{user-id}/calendar/calendarView
v1.0, Get-MgUserDefaultCalendar, /users/{user-id}/calendar
v1.0, Get-MgUserEvent, /users/{user-id}/events
v1.0, Get-MgUserEventAttachment, /users/{user-id}/events/{event-id}/attachments
v1.0, Get-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions
v1.0, Get-MgUserEventInstance, /users/{user-id}/events/{event-id}/instances
v1.0, New-MgGroupCalendarPermission, /groups/{group-id}/calendar/calendarPermissions
v1.0, New-MgGroupEvent, /groups/{group-id}/events
v1.0, New-MgGroupEventAttachment, /groups/{group-id}/events/{event-id}/attachments
v1.0, New-MgGroupEventExtension, /groups/{group-id}/events/{event-id}/extensions
v1.0, New-MgUserCalendar, /users/{user-id}/calendars
v1.0, New-MgUserCalendarEvent, /users/{user-id}/calendars/{calendar-id}/events
v1.0, New-MgUserCalendarGroup, /users/{user-id}/calendarGroups
v1.0, New-MgUserCalendarGroupCalendar, /users/{user-id}/calendarGroups/{calendarGroup-id}/calendars
v1.0, New-MgUserCalendarPermission, /users/{user-id}/calendar/calendarPermissions
v1.0, New-MgUserEvent, /users/{user-id}/events
v1.0, New-MgUserEventAttachment, /users/{user-id}/events/{event-id}/attachments
v1.0, New-MgUserEventExtension, /users/{user-id}/events/{event-id}/extensions
