Graph profile, Command, UriPath
v1.0, Remove-MgUserAuthenticationPhoneMethod, /users/{user-id}/authentication/phoneMethods/{phoneAuthenticationMethod-id}
v1.0, Remove-MgUserAuthenticationSoftwareOathMethod, /users/{user-id}/authentication/softwareOathMethods/{softwareOathAuthenticationMethod-id}
v1.0, Remove-MgUserAuthenticationTemporaryAccessPassMethod, /users/{user-id}/authentication/temporaryAccessPassMethods/{temporaryAccessPassAuthenticationMethod-id}
v1.0, Remove-MgUserAuthenticationWindowHelloForBusinessMethod, /users/{user-id}/authentication/windowsHelloForBusinessMethods/{windowsHelloForBusinessAuthenticationMethod-id}
v1.0, Reset-MgPolicyCrossTenantAccessPolicyDefaultToSystemDefault, /policies/crossTenantAccessPolicy/default/resetToSystemDefault
v1.0, Set-MgIdentityB2XUserFlowLanguageDefaultPageContent, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/languages/{userFlowLanguageConfiguration-id}/defaultPages/{userFlowLanguagePage-id}/$value
v1.0, Set-MgIdentityB2XUserFlowUserAttributeAssignmentOrder, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/userAttributeAssignments/setOrder
v1.0, Test-MgPolicyFeatureRolloutPolicyApplyToProperty, /policies/featureRolloutPolicies/{featureRolloutPolicy-id}/appliesTo/validateProperties
v1.0, Update-MgIdentityApiConnector, /identity/apiConnectors/{identityApiConnector-id}
v1.0, Update-MgIdentityB2XUserFlow, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}
v1.0, Update-MgIdentityB2XUserFlowLanguage, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/languages/{userFlowLanguageConfiguration-id}
v1.0, Update-MgIdentityB2XUserFlowLanguageDefaultPage, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/languages/{userFlowLanguageConfiguration-id}/defaultPages/{userFlowLanguagePage-id}
v1.0, Update-MgIdentityB2XUserFlowLanguageOverridePage, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/languages/{userFlowLanguageConfiguration-id}/overridesPages/{userFlowLanguagePage-id}
v1.0, Update-MgIdentityB2XUserFlowUserAttributeAssignment, /identity/b2xUserFlows/{b2xIdentityUserFlow-id}/userAttributeAssignments/{identityUserFlowAttributeAssignment-id}
v1.0, Update-MgIdentityConditionalAccessAuthenticationContextClassReference, /identity/conditionalAccess/authenticationContextClassReferences/{authenticationContextClassReference-id}
v1.0, Update-MgIdentityConditionalAccessNamedLocation, /identity/conditionalAccess/namedLocations/{namedLocation-id}
v1.0, Update-MgIdentityConditionalAccessPolicy, /identity/conditionalAccess/policies/{conditionalAccessPolicy-id}
v1.0, Update-MgIdentityProvider, /identity/identityProviders/{identityProviderBase-id}
v1.0, Update-MgIdentityUserFlowAttribute, /identity/userFlowAttributes/{identityUserFlowAttribute-id}
v1.0, Update-MgInformationProtection, /informationProtection
v1.0, Update-MgInformationProtectionThreatAssessmentRequest, /informationProtection/threatAssessmentRequests/{threatAssessmentRequest-id}
v1.0, Update-MgInformationProtectionThreatAssessmentRequestResult, /informationProtection/threatAssessmentRequests/{threatAssessmentRequest-id}/results/{threatAssessmentResult-id}
v1.0, Update-MgPolicyActivityBasedTimeoutPolicy, /policies/activityBasedTimeoutPolicies/{activityBasedTimeoutPolicy-id}
v1.0, Update-MgPolicyAppManagementPolicy, /policies/appManagementPolicies/{appManagementPolicy-id}
v1.0, Update-MgPolicyAuthenticationMethodPolicyAuthenticationMethodConfiguration, /policies/authenticationMethodsPolicy/authenticationMethodConfigurations/{authenticationMethodConfiguration-id}
v1.0, Update-MgPolicyClaimMappingPolicy, /policies/claimsMappingPolicies/{claimsMappingPolicy-id}
v1.0, Update-MgPolicyCrossTenantAccessPolicyPartner, /policies/crossTenantAccessPolicy/partners/{crossTenantAccessPolicyConfigurationPartner-tenantId}
v1.0, Update-MgPolicyDefaultAppManagementPolicy, /policies/defaultAppManagementPolicy
v1.0, Update-MgPolicyFeatureRolloutPolicy, /policies/featureRolloutPolicies/{featureRolloutPolicy-id}
v1.0, Update-MgPolicyHomeRealmDiscoveryPolicy, /policies/homeRealmDiscoveryPolicies/{homeRealmDiscoveryPolicy-id}
v1.0, Update-MgPolicyPermissionGrantPolicy, /policies/permissionGrantPolicies/{permissionGrantPolicy-id}
v1.0, Update-MgPolicyPermissionGrantPolicyExclude, /policies/permissionGrantPolicies/{permissionGrantPolicy-id}/excludes/{permissionGrantConditionSet-id}
v1.0, Update-MgPolicyPermissionGrantPolicyInclude, /policies/permissionGrantPolicies/{permissionGrantPolicy-id}/includes/{permissionGrantConditionSet-id}
v1.0, Update-MgPolicyRoleManagementPolicy, /policies/roleManagementPolicies/{unifiedRoleManagementPolicy-id}
v1.0, Update-MgPolicyRoleManagementPolicyAssignment, /policies/roleManagementPolicyAssignments/{unifiedRoleManagementPolicyAssignment-id}
v1.0, Update-MgPolicyRoleManagementPolicyEffectiveRule, /policies/roleManagementPolicies/{unifiedRoleManagementPolicy-id}/effectiveRules/{unifiedRoleManagementPolicyRule-id}
v1.0, Update-MgPolicyRoleManagementPolicyRule, /policies/roleManagementPolicies/{unifiedRoleManagementPolicy-id}/rules/{unifiedRoleManagementPolicyRule-id}
v1.0, Update-MgPolicyTokenIssuancePolicy, /policies/tokenIssuancePolicies/{tokenIssuancePolicy-id}
v1.0, Update-MgPolicyTokenLifetimePolicy, /policies/tokenLifetimePolicies/{tokenLifetimePolicy-id}
v1.0, Update-MgRiskDetection, /identityProtection/riskDetections/{riskDetection-id}
v1.0, Update-MgRiskyServicePrincipal, /identityProtection/riskyServicePrincipals/{riskyServicePrincipal-id}
v1.0, Update-MgRiskyServicePrincipalHistory, /identityProtection/riskyServicePrincipals/{riskyServicePrincipal-id}/history/{riskyServicePrincipalHistoryItem-id}
v1.0, Update-MgRiskyUser, /identityProtection/riskyUsers/{riskyUser-id}
v1.0, Update-MgRiskyUserHistory, /identityProtection/riskyUsers/{riskyUser-id}/history/{riskyUserHistoryItem-id}
v1.0, Update-MgServicePrincipalRiskDetection, /identityProtection/servicePrincipalRiskDetections/{servicePrincipalRiskDetection-id}
