Graph profile, Command, UriPath
v1.0-beta, New-MgSiteOnenoteSectionGroup, /sites/{site-id}/onenote/sectionGroups
v1.0-beta, New-MgSiteOnenoteSectionGroupSection, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0-beta, New-MgUserOnenoteNotebook, /users/{user-id}/onenote/notebooks
v1.0-beta, New-MgUserOnenoteNotebookSection, /users/{user-id}/onenote/notebooks/{notebook-id}/sections
v1.0-beta, New-MgUserOnenoteNotebookSectionGroup, /users/{user-id}/onenote/notebooks/{notebook-id}/sectionGroups
v1.0-beta, New-MgUserOnenoteSection, /users/{user-id}/onenote/sections
v1.0-beta, New-MgUserOnenoteSectionGroup, /users/{user-id}/onenote/sectionGroups
v1.0-beta, New-MgUserOnenoteSectionGroupSection, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sections
v1.0, Get-MgGroupOnenoteNotebookCount, /groups/{group-id}/onenote/notebooks/$count
v1.0, Get-MgGroupOnenoteOperationCount, /groups/{group-id}/onenote/operations/$count
v1.0, Get-MgGroupOnenotePage, /groups/{group-id}/onenote/pages/{onenotePage-id}
v1.0, Get-MgGroupOnenotePageContent, /groups/{group-id}/onenote/pages/{onenotePage-id}/content
v1.0, Get-MgGroupOnenotePageCount, /groups/{group-id}/onenote/pages/$count
v1.0, Get-MgGroupOnenoteResourceContent, /groups/{group-id}/onenote/resources/{onenoteResource-id}/content
v1.0, Get-MgGroupOnenoteResourceCount, /groups/{group-id}/onenote/resources/$count
v1.0, Get-MgGroupOnenoteSectionCount, /groups/{group-id}/onenote/sections/$count
v1.0, Get-MgGroupOnenoteSectionGroupCount, /groups/{group-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
v1.0, Get-MgSiteOnenoteNotebookCount, /sites/{site-id}/onenote/notebooks/$count
v1.0, Get-MgSiteOnenoteOperationCount, /sites/{site-id}/onenote/operations/$count
v1.0, Get-MgSiteOnenotePage, /sites/{site-id}/onenote/pages/{onenotePage-id}
v1.0, Get-MgSiteOnenotePageContent, /sites/{site-id}/onenote/pages/{onenotePage-id}/content
v1.0, Get-MgSiteOnenotePageCount, /sites/{site-id}/onenote/pages/$count
v1.0, Get-MgSiteOnenoteResourceContent, /sites/{site-id}/onenote/resources/{onenoteResource-id}/content
v1.0, Get-MgSiteOnenoteResourceCount, /sites/{site-id}/onenote/resources/$count
v1.0, Get-MgSiteOnenoteSectionCount, /sites/{site-id}/onenote/sections/$count
v1.0, Get-MgSiteOnenoteSectionGroupCount, /sites/{site-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
v1.0, Get-MgUserOnenoteNotebookCount, /users/{user-id}/onenote/notebooks/$count
v1.0, Get-MgUserOnenoteOperationCount, /users/{user-id}/onenote/operations/$count
v1.0, Get-MgUserOnenotePage, /users/{user-id}/onenote/pages/{onenotePage-id}
v1.0, Get-MgUserOnenotePageContent, /users/{user-id}/onenote/pages/{onenotePage-id}/content
v1.0, Get-MgUserOnenotePageCount, /users/{user-id}/onenote/pages/$count
v1.0, Get-MgUserOnenoteResourceContent, /users/{user-id}/onenote/resources/{onenoteResource-id}/content
v1.0, Get-MgUserOnenoteResourceCount, /users/{user-id}/onenote/resources/$count
v1.0, Get-MgUserOnenoteSectionCount, /users/{user-id}/onenote/sections/$count
v1.0, Get-MgUserOnenoteSectionGroupCount, /users/{user-id}/onenote/sectionGroups/{sectionGroup-id}/sectionGroups/$count
v1.0, Set-MgGroupOnenotePageContent, /groups/{group-id}/onenote/pages/{onenotePage-id}/content
v1.0, Set-MgGroupOnenoteResourceContent, /groups/{group-id}/onenote/resources/{onenoteResource-id}/content
