Graph profile, Command, UriPath
beta, Invoke-MgBetaReportServiceAnnouncementHealthOverviewIssueIncident, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/{serviceHealthIssue-id}/incidentReport
beta, Invoke-MgBetaReportServiceAnnouncementIssueIncident, /admin/serviceAnnouncement/issues/{serviceHealthIssue-id}/incidentReport
beta, Invoke-MgBetaUnarchiveServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/unarchive
beta, Invoke-MgBetaUnfavoriteServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/unfavorite
beta, New-MgBetaServiceAnnouncementHealthOverview, /admin/serviceAnnouncement/healthOverviews
beta, New-MgBetaServiceAnnouncementHealthOverviewIssue, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues
beta, New-MgBetaServiceAnnouncementIssue, /admin/serviceAnnouncement/issues
beta, New-MgBetaServiceAnnouncementMessage, /admin/serviceAnnouncement/messages
beta, New-MgBetaServiceAnnouncementMessageAttachment, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments
beta, Remove-MgBetaServiceAnnouncementHealthOverview, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}
beta, Remove-MgBetaServiceAnnouncementHealthOverviewIssue, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/{serviceHealthIssue-id}
beta, Remove-MgBetaServiceAnnouncementIssue, /admin/serviceAnnouncement/issues/{serviceHealthIssue-id}
beta, Remove-MgBetaServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}
beta, Remove-MgBetaServiceAnnouncementMessageAttachment, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}
beta, Set-MgBetaServiceAnnouncementMessageAttachmentArchive, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachmentsArchive
beta, Set-MgBetaServiceAnnouncementMessageAttachmentContent, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}/content
beta, Update-MgBetaServiceAnnouncementHealthOverview, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}
beta, Update-MgBetaServiceAnnouncementHealthOverviewIssue, /admin/serviceAnnouncement/healthOverviews/{serviceHealth-id}/issues/{serviceHealthIssue-id}
beta, Update-MgBetaServiceAnnouncementIssue, /admin/serviceAnnouncement/issues/{serviceHealthIssue-id}
beta, Update-MgBetaServiceAnnouncementMessage, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}
beta, Update-MgBetaServiceAnnouncementMessageAttachment, /admin/serviceAnnouncement/messages/{serviceUpdateMessage-id}/attachments/{serviceAnnouncementAttachment-id}
