Graph profile, Command, UriPath
v1.0-beta, Invoke-MgUnsubmitEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/unsubmit
v1.0-beta, Invoke-MgUploadEducationSynchronizationProfileUrl, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/uploadUrl
v1.0-beta, New-MgEducationSynchronizationProfile, /education/synchronizationProfiles
v1.0-beta, New-MgEducationSynchronizationProfileError, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/errors
v1.0-beta, Publish-MgEducationClassAssignment, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/publish
v1.0-beta, Publish-MgEducationMeAssignment, /education/me/assignments/{educationAssignment-id}/publish
v1.0-beta, Publish-MgEducationUserAssignment, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/publish
v1.0-beta, Remove-MgEducationClass, /education/classes/{educationClass-id}
v1.0-beta, Remove-MgEducationClassAssignment, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}
v1.0-beta, Remove-MgEducationClassAssignmentCategory, /education/classes/{educationClass-id}/assignmentCategories/{educationCategory-id}
v1.0-beta, Remove-MgEducationClassAssignmentResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Remove-MgEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Remove-MgEducationClassAssignmentSubmissionOutcome, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Remove-MgEducationClassAssignmentSubmissionResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationClassAssignmentSubmissionSubmittedResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationMe, /education/me
v1.0-beta, Remove-MgEducationMeAssignment, /education/me/assignments/{educationAssignment-id}
v1.0-beta, Remove-MgEducationMeAssignmentResource, /education/me/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Remove-MgEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Remove-MgEducationMeAssignmentSubmissionOutcome, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Remove-MgEducationMeAssignmentSubmissionResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationMeAssignmentSubmissionSubmittedResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationMeRubric, /education/me/rubrics/{educationRubric-id}
v1.0-beta, Remove-MgEducationSchool, /education/schools/{educationSchool-id}
v1.0-beta, Remove-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}
v1.0-beta, Remove-MgEducationSynchronizationProfileError, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/errors/{educationSynchronizationError-id}
v1.0-beta, Remove-MgEducationSynchronizationProfileStatus, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/profileStatus
v1.0-beta, Remove-MgEducationUser, /education/users/{educationUser-id}
v1.0-beta, Remove-MgEducationUserAssignment, /education/users/{educationUser-id}/assignments/{educationAssignment-id}
v1.0-beta, Remove-MgEducationUserAssignmentResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Remove-MgEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Remove-MgEducationUserAssignmentSubmissionOutcome, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Remove-MgEducationUserAssignmentSubmissionResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationUserAssignmentSubmissionSubmittedResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Remove-MgEducationUserRubric, /education/users/{educationUser-id}/rubrics/{educationRubric-id}
v1.0-beta, Reset-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/reset
v1.0-beta, Resume-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/resume
v1.0-beta, Start-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/start
v1.0-beta, Submit-MgEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submit
v1.0-beta, Submit-MgEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submit
v1.0-beta, Submit-MgEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submit
v1.0-beta, Suspend-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/pause
v1.0-beta, Update-MgEducationClass, /education/classes/{educationClass-id}
v1.0-beta, Update-MgEducationClassAssignment, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}
v1.0-beta, Update-MgEducationClassAssignmentCategory, /education/classes/{educationClass-id}/assignmentCategories/{educationCategory-id}
v1.0-beta, Update-MgEducationClassAssignmentResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Update-MgEducationClassAssignmentSubmission, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Update-MgEducationClassAssignmentSubmissionOutcome, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Update-MgEducationClassAssignmentSubmissionResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationClassAssignmentSubmissionSubmittedResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationMe, /education/me
v1.0-beta, Update-MgEducationMeAssignment, /education/me/assignments/{educationAssignment-id}
v1.0-beta, Update-MgEducationMeAssignmentResource, /education/me/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Update-MgEducationMeAssignmentSubmission, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Update-MgEducationMeAssignmentSubmissionOutcome, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Update-MgEducationMeAssignmentSubmissionResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationMeAssignmentSubmissionSubmittedResource, /education/me/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationMeRubric, /education/me/rubrics/{educationRubric-id}
v1.0-beta, Update-MgEducationRoot, /education
v1.0-beta, Update-MgEducationSchool, /education/schools/{educationSchool-id}
v1.0-beta, Update-MgEducationSynchronizationProfile, /education/synchronizationProfiles/{educationSynchronizationProfile-id}
v1.0-beta, Update-MgEducationSynchronizationProfileError, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/errors/{educationSynchronizationError-id}
v1.0-beta, Update-MgEducationSynchronizationProfileStatus, /education/synchronizationProfiles/{educationSynchronizationProfile-id}/profileStatus
v1.0-beta, Update-MgEducationUser, /education/users/{educationUser-id}
v1.0-beta, Update-MgEducationUserAssignment, /education/users/{educationUser-id}/assignments/{educationAssignment-id}
v1.0-beta, Update-MgEducationUserAssignmentResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/resources/{educationAssignmentResource-id}
v1.0-beta, Update-MgEducationUserAssignmentSubmission, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}
v1.0-beta, Update-MgEducationUserAssignmentSubmissionOutcome, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/{educationOutcome-id}
v1.0-beta, Update-MgEducationUserAssignmentSubmissionResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationUserAssignmentSubmissionSubmittedResource, /education/users/{educationUser-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0-beta, Update-MgEducationUserRubric, /education/users/{educationUser-id}/rubrics/{educationRubric-id}
v1.0, Get-MgEducationClassAssignmentCategoryCount, /education/classes/{educationClass-id}/assignmentCategories/$count
v1.0, Get-MgEducationClassAssignmentCategoryDelta, /education/classes/{educationClass-id}/assignmentCategories/delta
v1.0, Get-MgEducationClassAssignmentCount, /education/classes/{educationClass-id}/assignments/$count
v1.0, Get-MgEducationClassAssignmentDelta, /education/classes/{educationClass-id}/assignments/delta
v1.0, Get-MgEducationClassAssignmentResourceCount, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/resources/$count
v1.0, Get-MgEducationClassAssignmentSubmissionCount, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/$count
v1.0, Get-MgEducationClassAssignmentSubmissionOutcomeCount, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/outcomes/$count
v1.0, Get-MgEducationClassAssignmentSubmissionResourceCount, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/resources/$count
v1.0, Get-MgEducationClassAssignmentSubmissionSubmittedResource, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/{educationSubmissionResource-id}
v1.0, Get-MgEducationClassAssignmentSubmissionSubmittedResourceCount, /education/classes/{educationClass-id}/assignments/{educationAssignment-id}/submissions/{educationSubmission-id}/submittedResources/$count
v1.0, Get-MgEducationClassCount, /education/classes/$count
v1.0, Get-MgEducationClassMemberCount, /education/classes/{educationClass-id}/members/$count
v1.0, Get-MgEducationClassSchool, /education/classes/{educationClass-id}/schools/{educationSchool-id}
v1.0, Get-MgEducationClassSchoolCount, /education/classes/{educationClass-id}/schools/$count
v1.0, Get-MgEducationClassTeacherCount, /education/classes/{educationClass-id}/teachers/$count
v1.0, Get-MgEducationMeAssignment, /education/me/assignments/{educationAssignment-id}
